"Dateiname";"Unternehmensname_given";"Ort_given";"Unternehmensname_infile";"Ort_infile";"Dokumentendatum";"Dokumententyp";"JA_von";"JA_bis";"Anzahl_MA";"Eigenkapital";"Bilanzsumme";"Bilanzgewinn/verlust";"EK-Quote";"Nicht gedeckter Fehlbetrag";"Umsatzerlöse";"Bilanz_Aktiva";"Bilanz_Passiva"
"Actian Germany GmbH_26.02.2015.html";"Actian Germany GmbH";" Hamburg";"Actian Germany GmbH";"Dreieich";"26.02.2015";"Jahresabschluss";"01.01.2013";"31.12.2013";"";"0";"2525485.17";"-811533.96";"-0.019946302040649084";"50374.09";"";"{'': '', 'A. Anlagevermögen': '', 'I. Immaterielle Vermögensgegenstände': '', '1. entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten': '', 'II. Sachanlagen': '', '1. technische Anlagen und Maschinen': 0.0, '2. andere Anlagen, Betriebs- und Geschäftsausstattung': 37461.83, 'III. Finanzanlagen': '', '1. Wertpapiere des Anlagevermögens': '', 'B. Umlaufvermögen': '', 'I. Forderungen und sonstige Vermögensgegenstände': '', '1. Forderungen aus Lieferungen und Leistungen': 963112.12, '2. sonstige Vermögensgegenstände': 365403.77, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': '', 'C. Rechnungsabgrenzungsposten': '', 'D. Nicht durch Eigenkapital gedeckter Fehlbetrag': ''}";"{'': '', 'A. Eigenkapital': '', 'I. Gezeichnetes Kapital': '', 'II. Verlustvortrag': '', 'III. Jahresüberschuss': '', 'nicht gedeckter Fehlbetrag': '', 'buchmäßiges Eigenkapital': '', 'B. Rückstellungen': '', '1. Steuerrückstellungen': 18675.04, '2. sonstige Rückstellungen': 96694.09, 'C. Verbindlichkeiten': '', '1. Verbindlichkeiten aus Lieferungen und Leistungen': 18217.13, '2. sonstige Verbindlichkeiten': 60014.69, 'D. Rechnungsabgrenzungsposten': ''}"
"Actian Germany GmbH_26.09.2019.html";"Actian Germany GmbH";" Hamburg";"Actian Germany GmbH";"Hamburg";"26.09.2019";"Jahresabschluss";"01.01.2018";"31.12.2018";"1. Durchschnittliche Zahl der während des Geschäftsjahrs beschäftigten Arbeitnehmer";"141356.56";"4261121.71";"108489.38";"0.03317355607756156";"";"";"{'A. Anlagevermögen': 31099.0, 'I. Immaterielle Vermögensgegenstände': 2.0, 'II. Sachanlagen': 31097.0, 'B. Umlaufvermögen': 4226209.44, 'I. Forderungen und sonstige Vermögensgegenstände': 2894245.92, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 11439.81, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 1331963.52, 'C. Rechnungsabgrenzungsposten': 3813.27, 'Bilanzsumme, Summe Aktiva': 4261121.71}";"{'A. Eigenkapital': 141356.56, 'I. gezeichnetes Kapital': 25000.0, 'II. Verlustvortrag': 19279.18, 'III. Jahresüberschuss': 135635.74, 'B. Rückstellungen': 527430.55, 'C. Verbindlichkeiten': 394257.86, 'davon mit Restlaufzeit bis 1 Jahr': 394257.86, 'davon aus Steuern': 356936.57, 'davon im Rahmen der sozialen Sicherheit': 135.1, 'D. Rechnungsabgrenzungsposten': 3198076.74, 'Bilanzsumme, Summe Passiva': 4261121.71}"
"Actian Germany GmbH_27.01.2016.html";"Actian Germany GmbH";" Hamburg";"Actian Germany GmbH";"Hamburg (vormals: Dreieich)";"27.01.2016";"Jahresabschluss";"01.01.2014";"31.12.2014";"";"0.0";"4930810.68";"2415804.52";"-0.07829578441652926";"386061.69";"";"{'': '31.12.2014EUR', 'A. Anlagevermögen': 26710.0, 'I. Immaterielle Vermögensgegenstände': 12.0, 'II. Sachanlagen': 26698.0, 'III. Finanzanlagen': 0.0, 'B. Umlaufvermögen': 4512542.37, 'I. Forderungen und sonstige Vermögensgegenstände': 1378743.74, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 3133798.63, 'C. Rechnungsabgrenzungsposten': 5496.62, 'D. nicht durch Eigenkapital gedeckter Fehlbetrag': 386061.69, 'Bilanzsumme, Summe Aktiva': 4930810.68}";"{'': '31.12.2014EUR', 'A. Eigenkapital': 0.0, 'I. gezeichnetes Kapital': 25000.0, 'II. Verlustvortrag': 204761.41, 'III. Jahresfehlbetrag': 206300.28, 'IV. nicht gedeckter Fehlbetrag': 386061.69, 'B. Rückstellungen': 337888.86, 'C. Verbindlichkeiten': 1631200.02, 'davon mit Restlaufzeit bis 1 Jahr': 1630881.5, 'davon aus Steuern': 325465.85, 'davon im Rahmen der sozialen Sicherheit': 1760.32, 'D. Rechnungsabgrenzungsposten': 2961721.8, 'Bilanzsumme, Summe Passiva': 4930810.68}"
"Actian Germany GmbH_28.07.2015.html";"Actian Germany GmbH";" Hamburg";"Actian Germany GmbH";"Hamburg (vormals: Dreieich)";"28.07.2015";"Ergänzung der Veröffentlichung";"01.01.2013";"31.12.2013";"";"0";"2515006.16";"-822012.97";"-0.019716921886187348";"49588.18";"";"{'': '', 'A. Anlagevermögen': '', 'I. Immaterielle Vermögensgegenstände': '', '1. entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten': '', 'II. Sachanlagen': '', '1. technische Anlagen und Maschinen': 1114.0, '2. andere Anlagen, Betriebs- und Geschäftsausstattung': 36348.0, 'III. Finanzanlagen': '', '1. Wertpapiere des Anlagevermögens': '', 'B. Umlaufvermögen': '', 'I. Forderungen und sonstige Vermögensgegenstände': '', '1. Forderungen aus Lieferungen und Leistungen': 963365.27, '2. sonstige Vermögensgegenstände': 355457.35, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': '', 'C. Rechnungsabgrenzungsposten': '', 'D. Nicht durch Eigenkapital gedeckter Fehlbetrag': ''}";"{'': '', 'A. Eigenkapital': '', 'I. Gezeichnetes Kapital': '', 'II. Verlustvortrag': '', 'III. Jahresüberschuss': '', 'nicht gedeckter Fehlbetrag': '', 'buchmäßiges Eigenkapital': '', 'B. Rückstellungen': '', '1. Steuerrückstellungen': 142.0, '2. sonstige Rückstellungen': 144171.09, 'C. Verbindlichkeiten': '', '1. Verbindlichkeiten aus Lieferungen und Leistungen': 18217.13, '- davon mit einer Restlaufzeit bis zu einem Jahr EUR 18.217,13 (EUR 11.579,27)': '', '2. sonstige Verbindlichkeiten': 20591.72, '- davon aus Steuern EUR 16.536,39 (EUR 45.269,42)': '', '- davon im Rahmen der sozialen Sicherheit EUR 700,87 (EUR 677,03)': '', '- davon mit einer Restlaufzeit bis zu einem Jahr EUR 20.591,72 (EUR 372.616,36)': '', 'D. Rechnungsabgrenzungsposten': ''}"
"ACTICO GmbH_20.11.2017.html";"ACTICO GmbH";" Immenstaad Am Bodensee";"ACTICO GmbH";"Immenstaad am Bodensee";"20.11.2017";"Jahresabschluss";"01.01.2016";"31.12.2016";"Die Materialaufwendungen (Aufwendungen für bezogene Leistungen) haben sich auf EUR 0,4 Mio. reduziert (Vj. EUR 1,3 Mio.), da im Vorjahr noch umfangreiche Leistungen über ein sogenanntes Transitional Service Agreement von der Bosch Software Innovations GmbH bezogen wurden. Darüber hinaus wurde im Consultingbereich der Einsatz von freien Mitarbeitern durch Eigenleistungen ersetzt.";"5712807.78";"15691746.43";"16065.64";"0.3640644975678466";"";"";"{'': '31.12.2016EUR', 'A. Anlagevermögen': 7136852.87, 'I. Immaterielle Vermögensgegenstände': 6266213.7, '1. sonstige immaterielle Vermögensgegenstände': 6266213.7, 'II. Sachanlagen': 451179.0, '1. andere Anlagen, Betriebs- und Geschäftsausstattung': 451179.0, 'III. Finanzanlagen': 419460.17, '1. Anteile an verbundenen Unternehmen': 419460.17, '2. sonstige Finanzanlagen': 0.0, 'B. Umlaufvermögen': 8198615.32, 'I. Vorräte': 386337.59, 'II. Forderungen und sonstige Vermögensgegenstände': 3043794.94, '1. Forderungen gegen verbundene Unternehmen': 791060.75, '2. sonstige Vermögensgegenstände': 2252734.19, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 4768482.79, 'C. Rechnungsabgrenzungsposten': 356278.24, 'Bilanzsumme, Summe Aktiva': 15691746.43}";"{'': '31.12.2016EUR', 'A. Eigenkapital': 5712807.78, 'I. gezeichnetes Kapital': 500000.0, 'II. Kapitalrücklage': 5000000.0, 'III. Bilanzgewinn': 212807.78, 'B. Rückstellungen': 1123123.65, 'C. Verbindlichkeiten': 7891157.95, '1. Verbindlichkeiten gegenüber verbundenen Unternehmen': 6808244.05, '2. sonstige Verbindlichkeiten': 1082913.9, 'D. Rechnungsabgrenzungsposten': 964657.05, 'Bilanzsumme, Summe Passiva': 15691746.43}"
"ACTICO GmbH_21.11.2018.html";"ACTICO GmbH";" Immenstaad Am Bodensee";"ACTICO GmbH";"Immenstaad am Bodensee";"21.11.2018";"Jahresabschluss";"01.01.2017";"31.12.2017";"Der Anstieg der Personalkosten ist auf den Mitarbeiteraufbau sowie Gehaltssteigerungen zurückzuführen. Gegenläufig wirkten geringere Zuführungen zu den Pensionsrückstellungen. Die gestiegenen Sachkosten im Bereich Marketing sind im Wesentlichen auf erhöhte Investitionen im Zuge der Markenetablierung zurückzuführen.";"5712807.78";"15624523.98";"-67222.45";"0.3656308369658248";"";"";"{'': '31.12.2017EUR', 'A. Anlagevermögen': 6645697.1, 'I. Immaterielle Vermögensgegenstände': 5513752.7, '1. sonstige immaterielle Vermögensgegenstände': 5513752.7, 'II. Sachanlagen': 467926.0, '1. andere Anlagen, Betriebs- und Geschäftsausstattung': 467926.0, 'III. Finanzanlagen': 664018.4, '1. Anteile an verbundenen Unternehmen': 664018.4, 'B. Umlaufvermögen': 8647279.01, 'I. Vorräte': 763480.76, 'II. Forderungen und sonstige Vermögensgegenstände': 2653637.71, '1. Forderungen gegen verbundene Unternehmen': 1030138.95, '2. sonstige Vermögensgegenstände': 1623498.76, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 5230160.54, 'C. Rechnungsabgrenzungsposten': 331547.87, 'Bilanzsumme, Summe Aktiva': 15624523.98}";"{'': '31.12.2017EUR', 'A. Eigenkapital': 5712807.78, 'I. gezeichnetes Kapital': 500000.0, 'II. Kapitalrücklage': 5000000.0, 'III. Bilanzgewinn': 212807.78, 'B. Rückstellungen': 1407797.41, 'C. Verbindlichkeiten': 7938445.14, '1. Verbindlichkeiten gegenüber verbundenen Unternehmen': 6115419.02, '2. sonstige Verbindlichkeiten': 1823026.12, 'D. Rechnungsabgrenzungsposten': 565473.65, 'Bilanzsumme, Summe Passiva': 15624523.98}"
"ACTICO GmbH_25.09.2019.html";"ACTICO GmbH";" Immenstaad Am Bodensee";"ACTICO GmbH";"Immenstaad am Bodensee";"25.09.2019";"Jahresabschluss";"01.01.2018";"31.12.2018";"Zum Bilanzstichtag waren 115 Mitarbeiter in einem Anstellungsverhältnis für ACTICO tätig (Vorjahr 113).";"5712807.78";"15070403.04";"-554120.94";"0.3790746514766071";"";"";"{'': '31.12.2018EUR', 'A. Anlagevermögen': 5892678.23, 'I. Immaterielle Vermögensgegenstände': 4820609.7, 'II. Sachanlagen': 386475.0, '1. andere Anlagen, Betriebs- und Geschäftsausstattung': 386475.0, 'III. Finanzanlagen': 685593.53, '1. Anteile an verbundenen Unternehmen': 685593.53, 'B. Umlaufvermögen': 8794504.24, 'I. Vorräte': 601240.01, 'II. Forderungen und sonstige Vermögensgegenstände': 4489943.45, '1. Forderungen gegen verbundene Unternehmen': 1877135.0, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 3703320.78, 'C. Rechnungsabgrenzungsposten': 383220.57, 'Bilanzsumme, Summe Aktiva': 15070403.04}";"{'': '31.12.2018EUR', 'A. Eigenkapital': 5712807.78, 'I. gezeichnetes Kapital': 500000.0, 'II. Kapitalrücklage': 5000000.0, 'III. Bilanzgewinn': 212807.78, 'B. Rückstellungen': 1775057.47, 'C. Verbindlichkeiten': 6931152.64, '1. Verbindlichkeiten gegenüber Kreditinstituten': 534400.0, '2. Verbindlichkeiten gegenüber verbundenen Unternehmen': 5320149.3, 'D. Rechnungsabgrenzungsposten': 651385.15, 'Bilanzsumme, Summe Passiva': 15070403.04}"
"actify GmbH_02.10.2018.html";"actify GmbH";" Darmstadt";"Actify Europe GmbH";"Hohenbrunn";"02.10.2018";"Jahresabschluss";"01.01.2017";"31.12.2017";"Durchschnittliche Zahl der während des Geschäftsjahrs beschäftigten Arbeitnehmer";"332620.59";"1886748.64";"480352.54";"0.1762930063646422";"";"";"{'': '31.12.2017EUR', 'A. Anlagevermögen': 10767.0, 'I. Immaterielle Vermögensgegenstände': 6.0, 'II. Sachanlagen': 10761.0, 'B. Umlaufvermögen': 1875231.64, 'I. Vorräte': 119764.93, 'II. Forderungen und sonstige Vermögensgegenstände': 1577612.83, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 2306.0, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 177853.88, 'C. Rechnungsabgrenzungsposten': 750.0, 'Bilanzsumme, Summe Aktiva': 1886748.64}";"{'': '31.12.2017EUR', 'A. Eigenkapital': 332620.59, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 241553.65, 'III. Jahresüberschuss': 66066.94, 'B. Rückstellungen': 22714.17, 'C. Verbindlichkeiten': 1531413.88, 'davon mit Restlaufzeit bis 1 Jahr': 61731.18, 'davon aus Steuern': 55555.15, 'Bilanzsumme, Summe Passiva': 1886748.64}"
"actify GmbH_02.10.2019.html";"actify GmbH";" Darmstadt";"Actify Europe GmbH";"Hohenbrunn";"02.10.2019";"Jahresabschluss";"01.01.2018";"31.12.2018";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 6.";"400620.18";"1867486.08";"-19262.56";"0.21452378375960907";"";"";"{'A. Anlagevermögen': 5406.0, 'I. Immaterielle Vermögensgegenstände': 6.0, 'II. Sachanlagen': 5400.0, 'B. Umlaufvermögen': 1861505.28, 'I. Vorräte': 86790.32, 'II. Forderungen und sonstige Vermögensgegenstände': 1611378.78, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 2306.0, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 163336.18, 'C. Rechnungsabgrenzungsposten': 574.8, 'Bilanzsumme, Summe Aktiva': 1867486.08}";"{'A. Eigenkapital': 400620.18, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 307620.59, 'III. Jahresüberschuss': 67999.59, 'B. Rückstellungen': 10126.31, 'C. Verbindlichkeiten': 1456739.59, 'davon mit Restlaufzeit bis 1 Jahr': 64586.93, 'davon aus Steuern': 57431.57, 'Bilanzsumme, Summe Passiva': 1867486.08}"
"actify GmbH_26.05.2020.html";"actify GmbH";" Darmstadt";"Actify Europe GmbH";"Hohenbrunn";"26.05.2020";"Jahresabschluss";"01.01.2019";"31.12.2019";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 6.";"466517.79";"1768969.1";"-98516.98";"0.2637229728885598";"";"";"{'A. Anlagevermögen': 2842.0, 'I. Immaterielle Vermögensgegenstände': 6.0, 'II. Sachanlagen': 2836.0, 'B. Umlaufvermögen': 1764421.8, 'I. Vorräte': 86019.69, 'II. Forderungen und sonstige Vermögensgegenstände': 1607207.94, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 2306.0, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 71194.17, 'C. Rechnungsabgrenzungsposten': 1705.3, 'Bilanzsumme, Summe Aktiva': 1768969.1}";"{'A. Eigenkapital': 466517.79, 'I. gezeichnetes Kapital': 25000.0, 'II. Gewinnvortrag': 375620.18, 'III. Jahresüberschuss': 65897.61, 'B. Rückstellungen': 18925.13, 'C. Verbindlichkeiten': 1283526.18, 'davon mit Restlaufzeit bis 1 Jahr': 68500.41, 'davon aus Steuern': 60870.38, 'Bilanzsumme, Summe Passiva': 1768969.1}"
"Actindo AG_06.03.2020.html";"Actindo AG";" Ismaning";"actindo AG";"Ismaning";"06.03.2020";"Jahresabschluss";"01.01.2018";"31.12.2018";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 34.";"1460169.39";"2974492.31";"18680.15";"0.49089701294268934";"";"";"{'A. Anlagevermögen': 2531640.0, 'I. Immaterielle Vermögensgegenstände': 2282821.0, 'II. Sachanlagen': 223819.0, 'III. Finanzanlagen': 25000.0, 'B. Umlaufvermögen': 442852.31, 'I. Forderungen und sonstige Vermögensgegenstände': 324950.83, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 117901.48, 'Bilanzsumme, Summe Aktiva': 2974492.31}";"{'A. Eigenkapital': 1460169.39, 'I. gezeichnetes Kapital': 50000.0, 'II. Gewinnrücklagen': 5000.0, 'III. Bilanzgewinn': 1405169.39, 'B. Rückstellungen': 181331.3, 'C. Verbindlichkeiten': 659711.25, 'D. Rechnungsabgrenzungsposten': 227345.37, 'E. Passive latente Steuern': 445935.0, 'Bilanzsumme, Summe Passiva': 2974492.31}"
"Actindo AG_16.01.2017.html";"Actindo AG";" Ismaning";"actindo AG";"Ismaning";"16.01.2017";"Jahresabschluss";"01.01.2015";"31.12.2015";"";"362263.4";"1095966.05";"562342.04";"0.3305425382474211";"";"";"{'A. Anlagevermögen': 580903.0, 'I. Immaterielle Vermögensgegenstände': 463847.0, 'II. Sachanlagen': 92056.0, 'III. Finanzanlagen': 25000.0, 'B. Umlaufvermögen': 515063.05, 'I. Vorräte': 0.0, 'II. Forderungen und sonstige Vermögensgegenstände': 277851.63, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 237211.42, 'Bilanzsumme, Summe Aktiva': 1095966.05}";"{'A. Eigenkapital': 362263.4, 'I. gezeichnetes Kapital': 50000.0, 'II. Bilanzgewinn': 312263.4, 'B. Rückstellungen': 21000.0, 'C. Verbindlichkeiten': 302531.4, 'D. Rechnungsabgrenzungsposten': 373671.25, 'E. Passive latente Steuern': 36500.0, 'Bilanzsumme, Summe Passiva': 1095966.05}"
"Actindo AG_20.03.2019.html";"Actindo AG";" Ismaning";"actindo AG";"Ismaning";"20.03.2019";"Jahresabschluss";"01.01.2017";"31.12.2017";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 36.";"1410792.37";"2955812.16";"1533547.28";"0.4772943250899949";"";"";"{'A. Anlagevermögen': 1845498.0, 'I. Immaterielle Vermögensgegenstände': 1573077.0, 'II. Sachanlagen': 247421.0, 'III. Finanzanlagen': 25000.0, 'B. Umlaufvermögen': 1110314.16, 'I. Forderungen und sonstige Vermögensgegenstände': 820847.89, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 289466.27, 'Bilanzsumme, Summe Aktiva': 2955812.16}";"{'A. Eigenkapital': 1410792.37, 'I. gezeichnetes Kapital': 50000.0, 'II. Gewinnrücklagen': 5000.0, 'III. Bilanzgewinn': 1355792.37, 'B. Rückstellungen': 175331.3, 'C. Verbindlichkeiten': 601753.41, 'D. Rechnungsabgrenzungsposten': 340611.08, 'E. Passive latente Steuern': 427324.0, 'Bilanzsumme, Summe Passiva': 2955812.16}"
"Actindo AG_21.06.2018.html";"Actindo AG";" Ismaning";"actindo AG";"Ismaning";"21.06.2018";"Ergänzung der Veröffentlichung";"01.01.2016";"31.12.2016";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 33.";"568926.29";"1422264.88";"326298.83";"0.4000142997273476";"";"";"{'A. Anlagevermögen': 1084185.0, 'I. Immaterielle Vermögensgegenstände': 978966.0, 'II. Sachanlagen': 80219.0, 'III. Finanzanlagen': 25000.0, 'B. Umlaufvermögen': 338079.88, 'I. Forderungen und sonstige Vermögensgegenstände': 298306.73, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 4216.64, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 39773.15, 'Bilanzsumme, Summe Aktiva': 1422264.88}";"{'A. Eigenkapital': 568926.29, 'I. gezeichnetes Kapital': 50000.0, 'II. Bilanzgewinn': 518926.29, 'davon Gewinnvortrag': 312263.4, 'B. Rückstellungen': 22500.0, 'C. Verbindlichkeiten': 321628.3, 'davon mit Restlaufzeit bis 1 Jahr': 321628.3, 'D. Rechnungsabgrenzungsposten': 394210.29, 'E. Passive latente Steuern': 115000.0, 'Bilanzsumme, Summe Passiva': 1422264.88}"
"Actindo AG_21.12.2017.html";"Actindo AG";" Ismaning";"actindo AG";"Ismaning";"21.12.2017";"Jahresabschluss";"01.01.2016";"31.12.2016";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 33.";"568926.29";"1422264.88";"326298.83";"0.4000142997273476";"";"";"{'A. Anlagevermögen': 1084185.0, 'I. Immaterielle Vermögensgegenstände': 978966.0, 'II. Sachanlagen': 80219.0, 'III. Finanzanlagen': 25000.0, 'B. Umlaufvermögen': 338079.88, 'I. Forderungen und sonstige Vermögensgegenstände': 298306.73, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 4216.64, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 39773.15, 'Bilanzsumme, Summe Aktiva': 1422264.88}";"{'A. Eigenkapital': 568926.29, 'I. gezeichnetes Kapital': 50000.0, 'II. Bilanzgewinn': 518926.29, 'davon Gewinnvortrag': 312263.4, 'B. Rückstellungen': 22500.0, 'C. Verbindlichkeiten': 321628.3, 'davon mit Restlaufzeit bis 1 Jahr': 321628.3, 'D. Rechnungsabgrenzungsposten': 394210.29, 'E. Passive latente Steuern': 115000.0, 'Bilanzsumme, Summe Passiva': 1422264.88}"
"ACTINEO GmbH_10.02.2020.html";"ACTINEO GmbH";" KÖLn";"ACTINEO GmbH";"Köln";"10.02.2020";"Jahresabschluss";"01.01.2018";"31.12.2018";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 130.";"1126755.4";"2473650.68";"279613.15";"0.4555030381250112";"";"";"{'A. Anlagevermögen': 369983.6, 'I. Immaterielle Vermögensgegenstände': 70902.0, 'II. Sachanlagen': 282831.6, 'III. Finanzanlagen': 16250.0, 'B. Umlaufvermögen': 2089802.79, 'I. Vorräte': 40497.2, 'II. Forderungen und sonstige Vermögensgegenstände': 1089832.03, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 959473.56, 'C. Rechnungsabgrenzungsposten': 13864.29, 'Bilanzsumme, Summe Aktiva': 2473650.68}";"{'A. Eigenkapital': 1126755.4, 'I. gezeichnetes Kapital': 25000.0, 'II. Kapitalrücklage': 55500.0, 'III. Gewinnvortrag': 737504.47, 'IV. Jahresüberschuss/-fehlbetrag': 0.0, 'V. Bilanzgewinn': 308750.93, 'B. Rückstellungen': 648146.97, 'C. Verbindlichkeiten': 698748.31, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 0.0, 'Bilanzsumme, Summe Passiva': 2473650.68}"
"ACTINEO GmbH_18.01.2019.html";"ACTINEO GmbH";" KÖLn";"ACTINEO GmbH";"Köln";"18.01.2019";"Jahresabschluss";"01.01.2017";"31.12.2017";"Die durchschnittliche Zahl der während des Geschäftsjahres im Unternehmen beschäftigten Arbeitnehmer betrug 130.";"818004.47";"2194037.53";"1077430.55";"0.37283066438703993";"";"";"{'A. Anlagevermögen': 258396.0, 'I. Immaterielle Vermögensgegenstände': 1599.0, 'II. Sachanlagen': 240547.0, 'III. Finanzanlagen': 16250.0, 'B. Umlaufvermögen': 1921292.61, 'I. Vorräte': 68644.24, 'II. Forderungen und sonstige Vermögensgegenstände': 1089656.58, 'III. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 762991.79, 'C. Rechnungsabgrenzungsposten': 14348.92, 'Bilanzsumme, Summe Aktiva': 2194037.53}";"{'A. Eigenkapital': 818004.47, 'I. gezeichnetes Kapital': 25000.0, 'II. Kapitalrücklage': 55500.0, 'III. Gewinnvortrag': 6260.11, 'IV. Jahresüberschuss': 731244.36, 'B. Rückstellungen': 711292.1, 'C. Verbindlichkeiten': 664740.96, 'davon mit einer Restlaufzeit von mehr als einem Jahr': 95515.65, 'D. Passive latente Steuern': 0.0, 'Bilanzsumme, Summe Passiva': 2194037.53}"
"Actinium Consulting GmbH_01.04.2019.html";"Actinium Consulting GmbH";" Lindau (Bodensee)";"Actinium Consulting GmbH";"Lindau (B)";"01.04.2019";"Jahresabschluss";"01.01.2017";"31.12.2017";"Die durchschnittliche Zahl der während des Geschäftsjahrs beschäftigten Arbeitnehmer beträgt 20.";"82269.54";"612480.84";"-166372.46";"0.1343218181323027";"";"";"{'A. Anlagevermögen': 290798.09, 'I. Immaterielle Vermögensgegenstände': 236417.09, 'II. Sachanlagen': 45630.5, 'III. Finanzanlagen': 8750.5, 'B. Umlaufvermögen': 321682.75, 'I. Forderungen und sonstige Vermögensgegenstände': 310845.98, 'II. Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks': 10836.77, 'Bilanzsumme, Summe Aktiva': 612480.84}";"{'A. Eigenkapital': 82269.54, 'I. gezeichnetes Kapital': 131000.0, 'II. Kapitalrücklage': 29278.0, 'III. Verlustvortrag': 43194.71, 'IV. Jahresfehlbetrag': 34813.75, 'B. Rückstellungen': 104400.0, 'C. Verbindlichkeiten': 364265.3, 'D. Passive latente Steuern': 61546.0, 'Bilanzsumme, Summe Passiva': 612480.84}"
